VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,3/10/16 7:51,3/10/16 7:57,1,1.18,-73.96504211,40.75945663452149,1,N,-73.97574615,40.744941711425774,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 8:04,2,2.99,-73.95477295,40.76971054077149,1,N,-73.98014832,40.746620178222656,1,13,0,0.5,3.45,0,0.3,17.25
2,3/10/16 7:51,3/10/16 7:59,1,1.02,-73.98791504,40.76799392700195,1,N,-73.98615265,40.75724029541016,1,7,0,0.5,1,0,0.3,8.8
2,3/10/16 7:51,3/10/16 7:59,1,1.47,-73.99638367,40.72676849365234,1,N,-74.00995636,40.721290588378906,1,8,0,0.5,2,0,0.3,10.8
2,3/10/16 7:51,3/10/16 8:01,2,1.09,-73.98290253,40.76675796508789,1,N,-73.96659088,40.76057052612305,2,8,0,0.5,0,0,0.3,8.8
2,3/10/16 7:51,3/10/16 8:14,1,2.37,-73.9695282,40.763519287109375,1,N,-73.9656601,40.79021835327149,1,15.5,0,0.5,3.26,0,0.3,19.56
2,3/10/16 7:51,3/10/16 8:10,1,6.16,-73.97134399,40.749465942382805,1,N,-74.01156616,40.71402740478516,1,21.5,0,0.5,4.46,0,0.3,26.76
2,3/10/16 7:51,3/10/16 8:26,1,9.36,-73.86381531,40.76967239379882,1,N,-73.97112274,40.75522232055664,1,30,0,0.5,7.27,5.54,0.3,43.61
2,3/10/16 7:51,3/10/16 8:16,2,2.17,-73.96080017,40.77589035,1,N,-73.98486328,40.75891876220703,1,16.5,0,0.5,3.46,0,0.3,20.76
2,3/10/16 7:51,3/10/16 7:58,1,1.24,-73.96247101,40.77305984,1,N,-73.97367859,40.757450103759766,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:51,3/10/16 8:13,1,2.29,-73.95644379,40.78395080566406,1,N,-73.95600128,40.78482818603516,2,14.5,0,0.5,0,0,0.3,15.3
2,3/10/16 7:51,3/10/16 8:00,2,1.43,-73.94489288,40.78737258911133,1,N,-73.95972443,40.77386093139648,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:51,3/10/16 7:55,3,0.84,-73.96726227,40.76934814453125,1,N,-73.96086884,40.77928161621094,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:51,3/10/16 8:12,1,3.57,-73.99394989,40.751346588134766,1,N,-74.01417542,40.714065551757805,1,17,0,0.5,3.56,0,0.3,21.36
2,3/10/16 7:51,3/10/16 8:21,1,6.03,-73.97338104,40.79534149169922,1,N,-73.97579193,40.74055862426758,1,24.5,0,0.5,4,0,0.3,29.3
2,3/10/16 7:51,3/10/16 7:58,1,1.24,-73.97687531,40.77481460571289,1,N,-73.96396637,40.77711868286133,1,7.5,0,0.5,2.08,0,0.3,10.38
2,3/10/16 7:51,3/10/16 7:58,6,0.76,-73.99227142,40.74333953857422,1,N,-74.00299072,40.74943923950195,1,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 7:57,1,1.05,-73.99316406,40.751930236816406,1,N,-74.00291443,40.76033782958984,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 8:00,1,1.52,-73.97301483,40.74355697631836,1,N,-73.98635101,40.73039627075195,1,8.5,0,0.5,1.1,0,0.3,10.4
2,3/10/16 7:51,3/10/16 7:59,1,1.06,-73.96221924,40.77616500854492,1,N,-73.96109772,40.76554107666016,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:51,3/10/16 7:56,6,0.85,-73.99720764,40.74079895019531,1,N,-73.98409271,40.73741149902344,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:51,3/10/16 8:11,1,3.49,-73.97808838,40.752559661865234,1,N,-74.00430298,40.71778106689453,2,15.5,0,0.5,0,0,0.3,16.3
2,3/10/16 7:51,3/10/16 8:01,2,1.48,-73.98214722,40.77553176879882,1,N,-73.97480774,40.76072311401367,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:51,3/10/16 7:57,1,1.18,-73.98525238,40.74742889404297,1,N,-73.9817276,40.73579025268555,1,6.5,0,0.5,1,0,0.3,8.3
2,3/10/16 7:51,3/10/16 8:16,5,8.25,-73.96089172,40.769493103027344,1,N,-74.01374054,40.714710235595696,1,27.5,0,0.5,3,0,0.3,31.3
2,3/10/16 7:51,3/10/16 8:07,1,1.86,-73.9682312,40.786888122558594,1,N,-73.95244598,40.769649505615234,2,11.5,0,0.5,0,0,0.3,12.3
2,3/10/16 7:51,3/10/16 8:00,2,1.05,-73.99441528,40.761226654052734,1,N,-73.97996521,40.754825592041016,1,7.5,0,0.5,1,0,0.3,9.3
2,3/10/16 7:51,3/10/16 8:07,1,7.3,-73.95985413,40.75843048095703,1,N,-74.01420593,40.71550369262695,2,22,0,0.5,0,0,0.3,22.8
2,3/10/16 7:51,3/10/16 8:07,5,2.63,-73.99623871,40.73248672485352,1,N,-73.97303772,40.75794601,1,12.5,0,0.5,2.66,0,0.3,15.96
2,3/10/16 7:51,3/10/16 8:15,6,2.37,-73.95921326,40.77168655395508,1,N,-73.9858017,40.7530632,1,16.5,0,0.5,1,0,0.3,18.3
2,3/10/16 7:51,3/10/16 7:57,1,0.9,-73.98706818,40.739036560058594,1,N,-73.9813385,40.74966049194336,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:51,3/10/16 8:00,2,1.56,-73.9804306,40.76517868041992,1,N,-73.97292328,40.74990081787109,1,8,0,0.5,1,0,0.3,9.8
2,3/10/16 7:51,3/10/16 7:52,6,0.34,-73.99350739,40.76219559,1,N,-73.98984528,40.76729202270508,2,3,0,0.5,0,0,0.3,3.8
2,3/10/16 7:51,3/10/16 7:55,1,0.98,-74.0018692,40.73035812,1,N,-73.99276733,40.74274063110352,1,5,0,0.5,1.74,0,0.3,7.54
2,3/10/16 7:51,3/10/16 7:56,3,0.88,-73.99808502,40.74075698852539,1,N,-73.99468231,40.75038146972656,1,5.5,0,0.5,1.58,0,0.3,7.88
2,3/10/16 7:51,3/10/16 8:05,1,2.52,-73.9985199,40.74523926,1,N,-73.96916962,40.761531829833984,1,11.5,0,0.5,2,0,0.3,14.3
2,3/10/16 7:51,3/10/16 7:55,1,0.86,-73.98548889,40.74428939819336,1,N,-73.97753143,40.755332946777344,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:51,3/10/16 8:07,1,3.33,-74.00547028,40.718109130859375,1,N,-73.98027802,40.76087188720703,1,13.5,0,0.5,1.5,0,0.3,15.8
2,3/10/16 7:51,3/10/16 7:57,2,0.86,-73.97099304,40.79801177978516,1,N,-73.96704865,40.80600738525391,1,6,0,0.5,2.04,0,0.3,8.84
2,3/10/16 7:51,3/10/16 8:00,2,1.68,-73.95640564,40.77167510986328,1,N,-73.97241974,40.756446838378906,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:51,3/10/16 7:58,5,1.14,-73.97242737,40.76229095458984,1,N,-73.97982025,40.77285003662109,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:51,3/10/16 8:25,1,3.93,-73.97915649,40.77170181274414,1,N,-74.0021286,40.72801971435546,1,22.5,0,0.5,1,0,0.3,24.3
2,3/10/16 7:51,3/10/16 7:53,1,0.46,-73.97683716,40.75613021850586,1,N,-73.97766876,40.761268615722656,1,3.5,0,0.5,0.86,0,0.3,5.16
2,3/10/16 7:51,3/10/16 8:12,5,7.96,-73.95631409,40.803272247314446,1,N,-73.86213684,40.768646240234375,1,25,0,0.5,7.38,11.08,0.3,44.26
2,3/10/16 7:51,3/10/16 7:55,3,0.94,-73.93708038,40.79797363,1,N,-73.94824219,40.79312515258789,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:51,3/10/16 8:29,2,12.44,-73.86380005,40.76968383789063,1,N,-73.99118805,40.74556350708008,1,38.5,0,0.5,11.21,5.54,0.3,56.05
2,3/10/16 7:51,3/10/16 7:57,2,1.08,-73.99932861,40.74936294555664,1,N,-74.00019073,40.73787689208984,1,6,0,0.5,1.2,0,0.3,8
2,3/10/16 7:51,3/10/16 8:16,5,2.49,-73.9608078,40.76103210449219,1,N,-73.96856689,40.78628540039063,1,16,0,0.5,2.5,0,0.3,19.3
2,3/10/16 7:51,3/10/16 8:06,1,1.75,-73.9432373,40.78947067260742,1,N,-73.96283722,40.77498626708984,1,11,0,0.5,2.08,0,0.3,13.88
2,3/10/16 7:51,3/10/16 7:54,1,0.64,-73.99842072,40.740379333496094,1,N,-73.99497986,40.734241485595696,1,4,0,0.5,1,0,0.3,5.8
2,3/10/16 7:51,3/10/16 8:26,5,3.81,-73.94953156,40.780811309814446,1,N,-73.99193573,40.750801086425774,1,22.5,0,0.5,4.66,0,0.3,27.96
2,3/10/16 7:51,3/10/16 8:41,2,19.11,-73.96412659,40.792598724365234,2,N,-73.78855896,40.64744567871094,2,52,0,0.5,0,5.54,0.3,58.34
2,3/10/16 7:51,3/10/16 7:59,3,1.38,-73.99760437,40.73858642578125,1,N,-73.99640656,40.72521209716797,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:51,3/10/16 8:06,6,2.73,-74.00004578,40.726863861083984,1,N,-73.97519684,40.75514221191406,1,12.5,0,0.5,2.66,0,0.3,15.96
2,3/10/16 7:51,3/10/16 7:59,5,1.28,-73.96233368,40.76744079589844,1,N,-73.96626282,40.75551986694336,1,7,0,0.5,1.95,0,0.3,9.75
2,3/10/16 7:51,3/10/16 8:07,5,2.08,-73.99623108,40.72671127319336,1,N,-74.01009369,40.703418731689446,1,11.5,0,0.5,1.84,0,0.3,14.14
2,3/10/16 7:51,3/10/16 8:02,2,2.03,-73.99466705,40.75027084350586,1,N,-73.99015045,40.73279571533203,1,10,0,0.5,2.16,0,0.3,12.96
2,3/10/16 7:51,3/10/16 8:11,3,2.34,-73.96910095,40.79088973999024,1,N,-73.98436737,40.76123809814453,1,14,0,0.5,2.96,0,0.3,17.76
2,3/10/16 7:51,3/10/16 9:04,2,18.57,-73.78204346,40.64468383789063,2,N,-74.00596619,40.75579833984375,2,52,0,0.5,0,5.54,0.3,58.34
2,3/10/16 7:51,3/10/16 8:17,1,5.34,-73.98618317,40.75850296020508,1,N,-74.00939178,40.703887939453125,1,20.5,0,0.5,4.26,0,0.3,25.56
2,3/10/16 7:51,3/10/16 8:05,6,1.51,-73.99234772,40.74959182739258,1,N,-73.9821167,40.7627182,1,10.5,0,0.5,3.39,0,0.3,14.69
2,3/10/16 7:51,3/10/16 8:13,1,9.85,-73.98422241,40.780006408691406,1,N,-73.9009552,40.898624420166016,1,29.5,0,0.5,5.91,2.54,0.3,38.75
2,3/10/16 7:51,3/10/16 8:18,1,4.91,-73.98834229,40.77456283569336,1,N,-74.00835419,40.712261199951165,1,21.5,0,0.5,2.5,0,0.3,24.8
2,3/10/16 7:51,3/10/16 7:58,1,0,-73.90205383,40.763870239257805,2,N,-73.90211487,40.76395034790039,2,52,0,0.5,0,0,0.3,52.8
2,3/10/16 7:51,3/10/16 7:57,1,0.7,-73.99417114,40.755741119384766,1,N,-73.98426056,40.75498962402344,1,5.5,0,0.5,0.63,0,0.3,6.93
2,3/10/16 7:51,3/10/16 8:02,1,1.51,-73.97972107,40.73479843139648,1,N,-73.99113464,40.74884033203125,1,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:51,3/10/16 8:11,1,4.34,-74.01464081,40.716888427734375,1,N,-73.97825623,40.752151489257805,1,17.5,0,0.5,2,0,0.3,20.3
2,3/10/16 7:51,3/10/16 8:24,1,3.05,-73.99404907,40.75109863,1,N,-73.95635986,40.76448059082031,1,20.5,0,0.5,3,0,0.3,24.3
2,3/10/16 7:51,3/10/16 7:56,1,0.96,-73.95832062,40.77281951904297,1,N,-73.95576477,40.78377532958984,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:51,3/10/16 7:55,1,0.65,-73.9658432,40.76232147216797,1,N,-73.96772003,40.76864242553711,2,5,0,0.5,0,0,0.3,5.8
2,3/10/16 7:51,3/10/16 7:59,3,0.69,-73.97447968,40.76485824584961,1,N,-73.97869873,40.756641387939446,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/10/16 7:51,3/10/16 8:10,1,2.49,0,0,1,N,0,0,1,14.5,0,0.5,2,0,0.3,17.3
2,3/10/16 7:51,3/10/16 7:57,1,0.74,-73.96244049,40.79494094848633,1,N,-73.97016144,40.7892952,1,5.5,0,0.5,1.58,0,0.3,7.88
2,3/10/16 7:51,3/10/16 7:59,5,0.98,-73.98129272,40.76383972167969,1,N,-73.97055054,40.756080627441406,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:51,3/10/16 7:56,1,0.85,-74.01570892,40.711063385009766,1,N,-74.01377106,40.702312469482415,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:51,3/10/16 8:04,2,2.18,-73.9835434,40.73429107666016,1,N,-73.9668808,40.76107025146485,1,11,0,0.5,1.5,0,0.3,13.3
2,3/10/16 7:51,3/10/16 8:00,1,1.11,-73.95996094,40.77069091796875,1,N,-73.94825745,40.781352996826165,1,8,0,0.5,2.2,0,0.3,11
2,3/10/16 7:51,3/10/16 8:05,5,3.25,-73.98724365,40.750587463378906,1,N,-73.9552536,40.782657623291016,2,12.5,0,0.5,0,0,0.3,13.3
2,3/10/16 7:51,3/10/16 7:58,1,1.25,-73.94359589,40.75267028808594,1,N,-73.92717743,40.75746154785156,2,7,0,0.5,0,0,0.3,7.8
2,3/10/16 7:51,3/10/16 8:08,5,3.25,-73.97669983,40.739910125732415,1,N,-73.9465332,40.780658721923835,1,14,0,0.5,3.7,0,0.3,18.5
2,3/10/16 7:51,3/10/16 7:59,1,1.56,-73.9581604,40.77283859,1,N,-73.97158051,40.75868988037109,1,7.5,0,0.5,2.08,0,0.3,10.38
2,3/10/16 7:51,3/10/16 8:05,1,2.22,-73.95690155,40.770790100097656,1,N,-73.97905731,40.75002670288086,2,11,0,0.5,0,0,0.3,11.8
2,3/10/16 7:51,3/10/16 8:09,3,1.11,-73.98569489,40.759498596191406,1,N,-73.97529602,40.75344467163086,2,11.5,0,0.5,0,0,0.3,12.3
2,3/10/16 7:51,3/10/16 8:12,1,3.08,-73.94618988,40.77716064453125,1,N,-73.98175812,40.76464844,1,15.5,0,0.5,3.26,0,0.3,19.56
2,3/10/16 7:51,3/10/16 8:05,1,1.68,-73.97406006,40.78400039672852,1,N,-73.95641327,40.76966094970703,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/16 7:51,3/10/16 8:03,1,2.17,-73.98509979,40.736026763916016,1,N,-73.97058868,40.761627197265625,1,10,0,0.5,2.16,0,0.3,12.96
2,3/10/16 7:51,3/10/16 8:02,1,1.14,-73.97866058,40.74509048461913,1,N,-73.99504089,40.74509048461913,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:51,3/10/16 8:05,5,2.72,-74.00511169,40.719623565673835,1,N,-73.98284149,40.748001098632805,1,12,0,0.5,2.56,0,0.3,15.36
2,3/10/16 7:51,3/10/16 7:58,6,0.95,-73.98317719,40.72654724121094,1,N,-73.99143982,40.73387908935546,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/10/16 7:51,3/10/16 8:02,2,1.39,-73.95822144,40.78169631958008,1,N,-73.96147919,40.77437973022461,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:51,3/10/16 7:55,1,0.66,-73.94654846,40.80051803588867,1,N,-73.95110321,40.792583465576165,2,5,0,0.5,0,0,0.3,5.8
2,3/10/16 7:51,3/10/16 8:04,4,1.63,-73.98911285,40.77671813964844,1,N,-73.97125244,40.789459228515625,1,9.5,0,0.5,1.25,0,0.3,11.55
2,3/10/16 7:51,3/10/16 8:25,1,4.57,-73.95480347,40.78939056396485,1,N,-73.99150085,40.732318878173835,1,23,0,0.5,4.76,0,0.3,28.56
2,3/10/16 7:51,3/10/16 8:11,1,2.93,-73.97481537,40.78784942626953,1,N,-73.95427704,40.80598831176758,2,12,0,0.5,0,0,0.3,12.8
2,3/10/16 7:51,3/10/16 7:55,5,0.6,-73.95967102,40.77677917480469,1,N,-73.95102692,40.775840759277344,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:51,3/10/16 8:00,1,1.8,-73.95841217,40.77278137207031,1,N,-73.98236084,40.77008056640625,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:51,3/10/16 7:57,2,0.73,-73.97824097,40.74559020996094,1,N,-73.97351837,40.754589080810554,1,5.5,0,0.5,1.2,0,0.3,7.5
2,3/10/16 7:51,3/10/16 8:08,1,2.36,-73.97534943,40.782169342041016,1,N,-73.97093201,40.75836944580078,1,12.5,0,0.5,2.66,0,0.3,15.96
2,3/10/16 7:51,3/10/16 8:39,1,6.45,-73.98529816,40.7349968,1,N,-73.98613739,40.73476409912109,1,31.5,0,0.5,6.46,0,0.3,38.76
2,3/10/16 7:51,3/10/16 8:03,1,1.3,-73.945755,40.77368927001953,1,N,-73.96165466,40.767627716064446,1,8.5,0,0.5,1.75,0,0.3,11.05
2,3/10/16 7:51,3/10/16 8:09,1,2.19,-73.97161102,40.79206848144531,1,N,-73.95830536,40.77294158935546,2,12.5,0,0.5,0,0,0.3,13.3
2,3/10/16 7:51,3/10/16 7:58,1,1.14,-73.99160767,40.750221252441406,1,N,-73.97692108,40.75518035888672,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 7:58,1,1.12,-73.99047852,40.75623703,1,N,-73.97484589,40.75584793,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:51,3/10/16 7:58,1,1.25,-73.9821167,40.77463912963867,1,N,-73.97264862,40.79087829589844,1,6.5,0,0.5,1.1,0,0.3,8.4
2,3/10/16 7:51,3/10/16 7:56,1,0.75,-73.99227142,40.74903106689453,1,N,-73.98592377,40.742408752441406,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:51,3/10/16 8:33,1,18.69,-73.98118591,40.741558074951165,3,N,-74.17737579,40.69525909423828,1,70.5,0,0,15,15,0.3,100.8
2,3/10/16 7:51,3/10/16 8:03,1,2.74,-74.00817871,40.71458817,1,N,-73.97174072,40.699249267578125,1,11,0,0.5,3,0,0.3,14.8
2,3/10/16 7:51,3/10/16 7:58,1,0.97,-73.98654938,40.74584961,1,N,-73.98281097,40.75696945,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 7:58,4,1.02,-73.98694611,40.73958969,1,N,-73.97763824,40.75056838989258,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 9:17,1,21.63,-73.78199005,40.64461517333984,2,N,-73.98551941,40.77842712402344,2,52,0,0.5,0,5.54,0.3,58.34
2,3/10/16 7:51,3/10/16 7:59,1,0.69,-73.98261261,40.76311492919922,1,N,-73.99048615,40.76633834838867,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/10/16 7:51,3/10/16 8:23,2,12.84,-73.98725128,40.73804855,1,N,-73.86180115,40.76840591430664,1,38,0,0.5,8.87,5.54,0.3,53.21
2,3/10/16 7:51,3/10/16 8:06,1,2.21,-73.95453644,40.77804183959961,1,N,-73.97086334,40.755569458007805,2,12,0,0.5,0,0,0.3,12.8
2,3/10/16 7:51,3/10/16 8:04,1,1.59,-73.96543884,40.75936508178711,1,N,-73.95965576,40.77355194091797,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:51,3/10/16 7:56,1,0.93,-73.980896,40.76480865478516,1,N,-73.99030304,40.756717681884766,1,5.5,0,0.5,1.58,0,0.3,7.88
2,3/10/16 7:51,3/10/16 7:56,2,0.55,-73.99372864,40.745731353759766,1,N,-73.99234772,40.74932861328125,1,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:51,3/10/16 8:06,1,2.3,-73.99056244,40.75619125,1,N,-73.96150208,40.76430130004882,1,11,0,0.5,1.77,0,0.3,13.57
2,3/10/16 7:51,3/10/16 7:55,2,1.1,-74.00075531,40.73175048828125,1,N,-73.99362946,40.74188232421875,1,5.5,0,0.5,1.26,0,0.3,7.56
2,3/10/16 7:51,3/10/16 7:59,6,1.29,-73.98072052,40.78313827514648,1,N,-73.98201752,40.76539993286133,1,7.5,0,0.5,1.66,0,0.3,9.96
2,3/10/16 7:51,3/10/16 8:10,1,2.31,-73.978302,40.78644180297852,1,N,-73.98831177,40.75431823730469,1,13,0,0.5,3.45,0,0.3,17.25
2,3/10/16 7:51,3/10/16 8:00,5,1.85,-73.99243927,40.76367188,1,N,-73.97775269,40.78668975830078,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:51,3/10/16 7:54,1,0.68,-73.97835541,40.74804688,1,N,-73.98539734,40.743030548095696,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:51,3/10/16 8:14,2,3.32,-73.98446655,40.72479248046875,1,N,-73.97544861,40.76187896728516,1,16.5,0,0.5,3.46,0,0.3,20.76
2,3/10/16 7:51,3/10/16 8:00,1,1.17,-73.99404907,40.761680603027344,1,N,-73.98027039,40.760860443115234,1,7.5,0,0.5,2.08,0,0.3,10.38
2,3/10/16 7:51,3/10/16 7:54,5,0.82,-73.96466064,40.760299682617195,1,N,-73.97210693,40.75020980834961,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:51,3/10/16 8:07,2,2.79,-73.98879242,40.72310256958008,1,N,-73.9754715,40.75480270385742,1,13,0,0.5,1,0,0.3,14.8
2,3/10/16 7:51,3/10/16 7:54,2,0.82,-74.0065918,40.74425125,1,N,-73.99942017,40.75416183,1,4.5,0,0.5,1.32,0,0.3,6.62
2,3/10/16 7:51,3/10/16 8:55,1,16.27,-73.78199005,40.64466857910156,2,N,-73.97118378,40.75577926635742,2,52,0,0.5,0,5.54,0.3,58.34
2,3/10/16 7:51,3/10/16 8:27,1,3.38,-73.95410156,40.77864837646485,1,N,-73.98923492,40.74629592895508,1,22.5,0,0.5,4.66,0,0.3,27.96
2,3/10/16 7:51,3/10/16 7:54,1,0.62,-73.96640015,40.804779052734375,1,N,-73.97202301,40.79700851,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:51,3/10/16 8:00,5,2.24,-73.96741486,40.79304885864258,1,N,-73.98000336,40.765491485595696,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:51,3/10/16 8:05,1,2.33,-73.96598053,40.79000854492188,1,N,-73.97801208,40.76361846923828,1,11,0,0.5,2.36,0,0.3,14.16
2,3/10/16 7:51,3/10/16 7:56,1,0.71,-73.94809723,40.78983688354492,1,N,-73.94403839,40.79632186889648,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:51,3/10/16 8:16,1,5.56,-73.96488953,40.80684280395508,1,N,-73.99134827,40.75032043457031,1,21,0,0.5,2,0,0.3,23.8
2,3/10/16 7:51,3/10/16 8:01,2,1.7,-74.00386047,40.742069244384766,1,N,-73.99648285,40.72563934326172,1,8.5,0,0.5,1.86,0,0.3,11.16
2,3/10/16 7:51,3/10/16 7:55,1,0.59,-73.97489166,40.76156997680664,1,N,-73.97634888,40.754878997802734,1,4.5,0,0.5,1.06,0,0.3,6.36
2,3/10/16 7:51,3/10/16 8:20,1,5.38,-73.91269684,40.74268341064453,1,N,-73.9977417,40.741336822509766,1,22,0,0.5,5.67,5.54,0.3,34.01
2,3/10/16 7:51,3/10/16 8:01,1,1.36,-73.95715332,40.76503753662109,1,N,-73.96107483,40.779327392578125,1,8,0,0.5,1.76,0,0.3,10.56
2,3/10/16 7:51,3/10/16 8:02,1,1.98,-73.95445251,40.78100586,1,N,-73.97298431,40.76242446899414,1,9.5,0,0.5,2.58,0,0.3,12.88
2,3/10/16 7:51,3/10/16 8:02,3,2.27,-73.94648743,40.77273178100586,1,N,-73.97370911,40.75505828857422,1,10,0,0.5,1.84,0,0.3,12.64
2,3/10/16 7:51,3/10/16 8:00,1,0.97,-73.99423218,40.761329650878906,1,N,-73.97884369,40.75584030151367,1,7,0,0.5,2,0,0.3,9.8
2,3/10/16 7:51,3/10/16 8:00,1,1.03,-73.97170258,40.780670166015625,1,N,-73.95771027,40.77930832,1,7.5,0,0.5,2.49,0,0.3,10.79
2,3/10/16 7:51,3/10/16 8:03,1,2.06,-73.97502136,40.76174164,1,N,-73.98760986,40.73904037475586,2,10,0,0.5,0,0,0.3,10.8
2,3/10/16 7:51,3/10/16 8:07,1,1.93,-73.97433472,40.79100036621094,1,N,-73.96484375,40.77537536621094,2,11.5,0,0.5,0,0,0.3,12.3
2,3/10/16 7:51,3/10/16 7:59,1,1.1,-73.96130371,40.76057815551758,1,N,-73.97338867,40.75531768798828,1,7,0,0.5,1.56,0,0.3,9.36
2,3/10/16 7:51,3/10/16 8:19,6,2.27,-73.96199799,40.77667236328125,1,N,-73.98148346,40.75214385986328,1,18,0,0.5,3.76,0,0.3,22.56
2,3/10/16 7:51,3/10/16 8:26,2,9.05,-73.86301422,40.76940155029297,1,N,-73.97259521,40.75371551513672,1,29.5,0,0.5,7.17,5.54,0.3,43.01
2,3/10/16 7:51,3/10/16 7:53,6,0.45,-73.96661377,40.757598876953125,1,N,-73.97229004,40.75567626953125,1,3.5,0,0.5,0.86,0,0.3,5.16
2,3/10/16 7:51,3/10/16 7:58,4,1.11,-73.99034882,40.74641036987305,1,N,-74.00495911,40.74676132202149,2,6.5,0,0.5,0,0,0.3,7.3
2,3/10/16 7:51,3/10/16 7:58,1,0.6,-73.95742035,40.78010177612305,1,N,-73.9623642,40.77212524414063,1,6,0,0.5,1.36,0,0.3,8.16
2,3/10/16 7:51,3/10/16 7:57,1,0.49,-73.97451019,40.76031875610352,1,N,-73.97306061,40.755229949951165,1,5,0,0.5,1.16,0,0.3,6.96
2,3/10/16 7:51,3/10/16 7:59,1,1.58,-74.00071716,40.72745513916016,1,N,-74.01397705,40.714691162109375,1,8,0,0.5,1,0,0.3,9.8
2,3/10/16 7:51,3/10/16 8:00,1,2.15,-73.99131012,40.69869613647461,1,N,-74.0019455,40.71757125854492,2,9,0,0.5,0,0,0.3,9.8
2,3/10/16 7:51,3/10/16 7:56,1,0.98,-73.96411896,40.757083892822266,1,N,-73.97328949,40.74844741821289,2,5.5,0,0.5,0,0,0.3,6.3
2,3/10/16 7:51,3/10/16 8:04,1,1.56,-73.95225525,40.768951416015625,1,N,-73.95346069,40.78529739379882,1,10,0,0.5,1.2,0,0.3,12
2,3/10/16 7:51,3/10/16 7:55,1,0.46,-73.98915863,40.762798309326165,1,N,-73.99745941,40.76462173461913,2,4.5,0,0.5,0,0,0.3,5.3
2,3/10/16 7:51,3/10/16 8:02,1,1.25,-73.98957825,40.75645828,1,N,-73.97405243,40.758670806884766,2,8.5,0,0.5,0,0,0.3,9.3
2,3/10/16 7:51,3/10/16 8:04,1,2.47,-73.9616394,40.76935958862305,1,N,-73.98499298,40.74134826660156,1,10.5,0,0.5,2,0,0.3,13.3
2,3/10/16 7:51,3/10/16 8:06,6,1.39,-73.97380829,40.791839599609375,1,N,-73.95346069,40.78815078735352,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/10/16 7:51,3/10/16 7:57,1,1.16,-73.98065186,40.74831008911133,1,N,-73.9882431,40.73543167114258,2,6,0,0.5,0,0,0.3,6.8
2,3/10/16 7:51,3/10/16 7:57,2,0.92,-73.98216248,40.77426910400391,1,N,-73.9853363,40.76362991333008,2,6,0,0.5,0,0,0.3,6.8
